Coordinates
"8.2401001,51.7392211,0"
"8.2410657,51.7391945,0"
"8.2418275,51.7391015,0"
"8.240937,51.7410481,0"
"8.2405937,51.7403704,0"
"8.2401645,51.7396529,0"
"8.2399178,51.7386563,0"
"8.2409692,51.73857,0"
"8.2425356,51.7382776,0"
"8.2438982,51.7379255,0"
"8.2441664,51.738477,0"
"8.2443166,51.7389287,0"
"8.2441235,51.7391214,0"
"8.2441878,51.7394204,0"
"8.2441878,51.7395466,0"
"8.2431471,51.7397193,0"
"8.2430935,51.7396728,0"
"8.240937,51.7410481,0"
"8.2435763,51.7405764,0"
"8.2440162,51.7405033,0"
"8.2445097,51.7405564,0"
"8.2448745,51.7402442,0"
"8.2447565,51.7401512,0"
"8.244971,51.7378059,0"
"8.2449496,51.7375734,0"
"8.2444453,51.7377926,0"
"8.2438982,51.7379255,0"
"8.2434046,51.737487,0"
"8.243705,51.7379787,0"
"8.2448745,51.7402442,0"
"8.2456577,51.7398788,0"
"8.2466018,51.7395599,0"
"8.2468754,51.7394536,0"
"8.2484794,51.7389487,0"
"8.2493591,51.7388291,0"
"8.2508397,51.7386563,0"
"8.2484901,51.7394137,0"
"8.2494664,51.7393074,0"
"8.2493591,51.7388291,0"
"8.2494771,51.7393074,0"
"8.2496166,51.7394536,0"
"8.2494771,51.7396463,0"
"8.2494771,51.7400582,0"
"8.2476532,51.7401113,0"
"8.2474993,51.7392586,0"
"8.2478678,51.7419516,0"
"8.2477391,51.7410016,0"
"8.2476532,51.7401113,0"
"8.2478678,51.7419516,0"
"8.2492707,51.7419834,0"
"8.2498741,51.7420246,0"
"8.2492707,51.7419834,0"
"8.249284,51.7418453,0"
"8.2494128,51.7413603,0"
"8.2487583,51.7414068,0"
"8.249402,51.7413537,0"
"8.2495201,51.7407225,0"
"8.2494986,51.740789,0"
"8.2499278,51.7407956,0"
"8.2494771,51.7407823,0"
"8.2493591,51.7407358,0"
"8.2483077,51.7407425,0"
"8.2493699,51.7407425,0"
"8.2495308,51.7407292,0"
"8.2495093,51.7401645,0"
"8.2498634,51.7401578,0"
"8.2494879,51.7401645,0"
"8.2494771,51.7400582,0"
"8.2514995,51.7404435,0"
"8.251462,51.7401047,0"
"8.2513547,51.7399286,0"
"8.2510757,51.7397825,0"
"8.2506466,51.7395931,0"
"8.2496166,51.7394536,0"
"8.2514164,51.740025,0"
"8.2509738,51.7400349,0"
"8.250829,51.7400083,0"
"8.2505393,51.740005,0"
"8.2505406,51.7405896,0"
"8.2508424,51.7405772,0"
"8.2509644,51.7406204,0"
"8.2514955,51.7406162,0"
"8.2515008,51.7404468,0"
"8.2542783,51.7415928,0"
"8.2545304,51.7415862,0"
"8.2544982,51.7414135,0"
"8.2539779,51.7414234,0"
"8.2539028,51.7409185,0"
"8.253082,51.7402841,0"
"8.2524437,51.7404136,0"
"8.2524866,51.7408421,0"
"8.2524329,51.7400349,0"
"8.2524437,51.7404136,0"
"8.2516015,51.7404601,0"
"8.2515008,51.7404468,0"
"8.2519341,51.7432071,0"
"8.2527655,51.7431905,0"
"8.2529747,51.7430743,0"
"8.2530552,51.742782,0"
"8.2531303,51.7424764,0"
"8.2531571,51.742214,0"
"8.2531464,51.7419482,0"
"8.2530928,51.7414234,0"
"8.2539725,51.7414002,0"
"8.2531464,51.7420745,0"
"8.2538921,51.7420479,0"
"8.2539028,51.7422804,0"
"8.2530928,51.7426192,0"
"8.2536721,51.7426358,0"
"8.2527655,51.7431905,0"
"8.2529801,51.7432271,0"
"8.2529747,51.7435426,0"
"8.2519341,51.7432071,0"
"8.2516873,51.7414965,0"
"8.2524061,51.74145,0"
"8.2530928,51.7414234,0"
"8.2514955,51.7406162,0"
"8.2515247,51.7408363,0"
"8.2515646,51.7410564,0"
"8.2516873,51.7414965,0"
"8.2518804,51.7445955,0"
"8.2519662,51.744104,0"
"8.2519341,51.7432071,0"
"8.2540905,51.745014,0"
"8.2531142,51.7449808,0"
"8.2528353,51.7449343,0"
"8.2519555,51.744921,0"
"8.2518697,51.7448347,0"
"8.2518804,51.7445955,0"
"8.2540905,51.745014,0"
"8.2541174,51.7449609,0"
"8.254289,51.744921,0"
"8.2546753,51.744921,0"
"8.254289,51.744921,0"
"8.254112,51.7449609,0"
"8.2540584,51.7448812,0"
"8.2540852,51.7444892,0"
"8.2531518,51.7444726,0"
"8.2540852,51.7444859,0"
"8.2541066,51.7444029,0"
"8.2549542,51.7444261,0"
"8.254112,51.7444129,0"
"8.2541281,51.7439977,0"
"8.2534683,51.7439877,0"
"8.2541388,51.7439943,0"
"8.2541442,51.7437519,0"
"8.2537633,51.7437386,0"
"8.2541549,51.7437552,0"
"8.2541442,51.7439213,0"
"8.2552493,51.7439545,0"
"8.2541442,51.7437519,0"
"8.2545841,51.7437519,0"
"8.2545948,51.7434297,0"
"8.2545948,51.7432869,0"
"8.2541656,51.7432968,0"
"8.2546002,51.7432802,0"
"8.254745,51.7430211,0"
"8.2549113,51.7428451,0"
"8.2550454,51.7426292,0"
"8.2552707,51.7424199,0"
"8.2545948,51.7434297,0"
"8.2552975,51.7434529,0"
"8.2552493,51.7439545,0"
"8.2552707,51.7424199,0"
"8.2552922,51.7423269,0"
"8.2555604,51.7419283,0"
"8.2554853,51.7417988,0"
"8.2557213,51.7414766,0"
"8.253082,51.7402841,0"
"8.2534683,51.7401246,0"
"8.2545948,51.7407906,0"
"8.2557213,51.7414766,0"
"8.2508397,51.7386563,0"
"8.2511079,51.738849,0"
"8.2534683,51.7401246,0"
"8.2511079,51.738849,0"
"8.251006,51.7388523,0"
"8.2508665,51.7388822,0"
"8.2507002,51.7389487,0"
"8.2505983,51.7390849,0"
"8.2505876,51.7393174,0"
"8.2507914,51.7396629,0"
"8.2557213,51.7414766,0"
"8.2581997,51.7431739,0"
"8.2599163,51.7438117,0"
"8.255834,51.7415563,0"
"8.2568479,51.7411178,0"
"8.2569981,51.741244,0"
"8.2571965,51.7414799,0"
"8.2567191,51.7416493,0"
"8.2572019,51.7414766,0"
"8.2573146,51.741646,0"
"8.2573146,51.7419217,0"
"8.257159,51.7420977,0"
"8.25688,51.7422771,0"
"8.2569981,51.741244,0"
"8.2574326,51.7410946,0"
"8.2577598,51.7406162,0"
"8.2577384,51.7404435,0"
"8.2575238,51.7403239,0"
"8.2572609,51.7402542,0"
"8.257041,51.7402376,0"
"8.2568532,51.7402575,0"
"8.2567191,51.7403638,0"
"8.256585,51.7407923,0"
"8.2566601,51.7409451,0"
"8.2568479,51.7411178,0"
"8.2577437,51.7404701,0"
"8.2580066,51.7404269,0"
"8.2613218,51.7446022,0"
"8.2607532,51.7442235,0"
"8.2602811,51.7439445,0"
"8.2599163,51.7438117,0"
"8.2601953,51.7434662,0"
"8.2609248,51.7437187,0"
"8.2601738,51.7434729,0"
"8.2602811,51.7433134,0"
"8.260324,51.7429879,0"
"8.2609677,51.7431474,0"
"8.260324,51.7429813,0"
"8.2596481,51.7429946,0"
"8.260324,51.7429879,0"
"8.2603276,51.7424732,0"
"8.2596266,51.7424697,0"
"8.2603276,51.7424732,0"
"8.2603347,51.7423701,0"
"8.2607669,51.7423683,0"
"8.2603455,51.7423635,0"
"8.2603347,51.7418652,0"
"8.2594872,51.741646,0"
"8.2595623,51.7415131,0"
"8.2585537,51.7412872,0"
"8.2583606,51.7432536,0"
"8.2584143,51.7416526,0"
"8.2585537,51.7412872,0"
"8.2598412,51.7398722,0"
"8.2603776,51.7391281,0"
"8.2604527,51.7390018,0"
"8.261472,51.7392875,0"
"8.2613432,51.7400183,0"
"8.2610605,51.7405028,0"
"8.2606673,51.7408222,0"
"8.2603884,51.7409484,0"
"8.2601845,51.7412607,0"
"8.2599163,51.7413271,0"
"8.2596159,51.7413802,0"
"8.2595623,51.7415131,0"
"8.2609785,51.7413736,0"
"8.2606995,51.7413935,0"
"8.2603562,51.7413271,0"
"8.2601845,51.7412607,0"
"8.2580325,51.7384,0"
"8.257513,51.7390965,0"
"8.2571161,51.7390018,0"
"8.2569659,51.7390284,0"
"8.2568049,51.7392078,0"
"8.2563221,51.7392809,0"
"8.2563114,51.7397924,0"
"8.2564723,51.7397791,0"
"8.2568532,51.7402575,0"
"8.2563221,51.7392809,0"
"8.2562149,51.7392609,0"
"8.2562041,51.7392011,0"
"8.2563007,51.7392211,0"
"8.2564187,51.7392011,0"
"8.2564762,51.7386841,0"
"8.2561183,51.737879,0"
"8.2580325,51.7384,0"
"8.2604527,51.7390018,0"
"8.2547772,51.7404834,0"
"8.2549703,51.7403771,0"
"8.2548952,51.740118,0"
"8.2545519,51.7401246,0"
"8.2538545,51.7398323,0"
"8.2534683,51.7401246,0"
"8.2538545,51.7398323,0"
"8.2540476,51.7396463,0"
"8.2536292,51.7395333,0"
"8.2540369,51.739633,0"
"8.2541496,51.7393074,0"
"8.254112,51.7390218,0"
"8.2540047,51.7386364,0"
"8.2538438,51.7383441,0"
"8.2531705,51.7379654,0"
"8.2530177,51.738065,0"
"8.2527602,51.7381979,0"
"8.2525134,51.738271,0"
"8.2519893,51.7383816,0"
"8.2525992,51.7393539,0"
"8.2526314,51.7395001,0"
"8.2525885,51.7396396,0"
"8.2538438,51.7383441,0"
"8.2544124,51.7382444,0"
"8.2548738,51.7383441,0"
"8.2551956,51.7386032,0"
"8.2552278,51.7390417,0"
"8.2552385,51.7393606,0"
"8.2551742,51.7396529,0"
"8.2550669,51.7399585,0"
"8.2548952,51.740118,0"
"8.2523525,51.7389155,0"
"8.2531142,51.7387759,0"
"8.2536829,51.7391679,0"
"8.2541308,51.7390517,0"
"8.2508397,51.7386563,0"
"8.2512259,51.7386032,0"
"8.2516873,51.7384836,0"
"8.2519893,51.7383816,0"
"8.2506359,51.7368226,0"
"8.2508397,51.7386563,0"
"8.2505929,51.738477,0"
"8.2491499,51.7371814,0"
"8.2488334,51.7369289,0"
"8.2487047,51.7367894,0"
"8.248651,51.7367163,0"
"8.2492089,51.7367362,0"
"8.2500994,51.7366499,0"
"8.25055,51.7366632,0"
"8.2506359,51.7368226,0"
"8.25055,51.7366632,0"
"8.2519662,51.7368359,0"
"8.2530606,51.7370153,0"
"8.2561183,51.737879,0"
"8.2531705,51.7379654,0"
"8.2532725,51.7378483,0"
"8.2533556,51.7377295,0"
"8.2534468,51.7375933,0"
"8.253538,51.7374438,0"
"8.2536862,51.7371926,0"
"8.2493806,51.7352878,0"
"8.2498419,51.7357197,0"
"8.25055,51.7366632,0"
"8.2505178,51.7347629,0"
"8.2514513,51.7359589,0"
"8.2518375,51.7366366,0"
"8.2518375,51.7368293,0"
"8.2455933,51.7366897,0"
"8.2490373,51.7353609,0"
"8.2493806,51.7352878,0"
"8.2505178,51.7347629,0"
"8.2511616,51.7349489,0"
"8.2509041,51.7346034,0"
"8.2505178,51.7347629,0"
"8.2536862,51.7371926,0"
"8.2538116,51.7368492,0"
"8.2539082,51.7363309,0"
"8.2539189,51.7358924,0"
"8.2538652,51.7357064,0"
"8.2537472,51.7352014,0"
"8.2535112,51.7347563,0"
"8.2530284,51.7340519,0"
"8.2526851,51.7336599,0"
"8.2509041,51.7346034,0"
"8.2524651,51.7363509,0"
"8.2530606,51.7361349,0"
"8.2531732,51.736301,0"
"8.2527173,51.73564,0"
"8.2523203,51.7357496,0"
"8.2517785,51.7358825,0"
"8.2514513,51.7359589,0"
"8.2537633,51.7352978,0"
"8.2527173,51.73564,0"
"8.2580325,51.7384,0"
"8.2582963,51.7367628,0"
"8.2585645,51.7352346,0"
"8.2586932,51.7347563,0"
"8.2596588,51.7325037,0"
"8.2613218,51.7355735,0"
"8.258543,51.7352812,0"
"8.261075,51.7327496,0"
"8.2609355,51.73364,0"
"8.2609141,51.7340387,0"
"8.2610321,51.7343111,0"
"8.2615149,51.7344971,0"
"8.2615685,51.7343244,0"
"8.2619762,51.7341583,0"
"8.2622552,51.7341117,0"
"8.2615149,51.7344971,0"
"8.2615364,51.7347629,0"
"8.2613218,51.7355735,0"
"8.2610857,51.7367097,0"
"8.2624698,51.7366632,0"
"8.2604527,51.7390018,0"
"8.2607639,51.7379388,0"
"8.2610857,51.7367097,0"
"8.261075,51.7327496,0"
"8.261472,51.7328891,0"
"8.2619655,51.7328426,0"
"8.261075,51.7327496,0"
"8.2607907,51.7326566,0"
"8.2603079,51.7325669,0"
"8.2596588,51.7325037,0"
"8.2592243,51.7323974,0"
"8.2585377,51.7322778,0"
"8.2580119,51.7322114,0"
"8.2571965,51.7321748,0"
"8.2568479,51.7321516,0"
"8.2565743,51.7320453,0"
"8.2565217,51.7319812,0"
"8.2549489,51.7325104,0"
"8.2526851,51.7336599,0"
"8.2543373,51.7327562,0"
"8.2549489,51.7325104,0"
"8.2484794,51.7389487,0"
"8.2481736,51.7385866,0"
"8.2476908,51.7380617,0"
"8.247385,51.7376963,0"
"8.2472777,51.7375036,0"
"8.2470042,51.7368027,0"
"8.2473207,51.736796,0"
"8.2480341,51.7367396,0"
"8.248651,51.7367163,0"
"8.2449496,51.7375734,0"
"8.2456738,51.7370186,0"
"8.2459259,51.7369821,0"
"8.2463336,51.7369057,0"
"8.2466233,51.7368359,0"
"8.2470042,51.7368027,0"
"8.2455933,51.7366897,0"
"8.2458072,51.7369995,0"
"8.2455933,51.7366897,0"
"8.2454431,51.7367329,0"
"8.2453036,51.7366731,0"
"8.2452393,51.7366299,0"
"8.2450676,51.7363941,0"
"8.2449549,51.7362147,0"
"8.2448584,51.7361183,0"
"8.2445955,51.7359987,0"
"8.2442147,51.7358659,0"
"8.243705,51.7357496,0"
"8.2431257,51.7355037,0"
"8.2428896,51.7356233,0"
"8.2425946,51.7356898,0"
"8.2432559,51.7363555,0"
"8.2430184,51.7361449,0"
"8.2428682,51.7360452,0"
"8.2425946,51.7356898,0"
"8.2413876,51.7359589,0"
"8.2416987,51.7366166,0"
"8.2409585,51.736703,0"
"8.2420313,51.7369821,0"
"8.2426429,51.7368558,0"
"8.2416987,51.7366166,0"
"8.2418489,51.7369289,0"
"8.2420313,51.7369821,0"
"8.2424283,51.7376664,0"
"8.2413876,51.7359589,0"
"8.2425946,51.7356898,0"
"8.2411194,51.7374671,0"
"8.242203,51.7372744,0"
"8.2411194,51.7374671,0"
"8.2412052,51.7377129,0"
"8.2405293,51.7378391,0"
"8.2400572,51.7378989,0"
"8.2390165,51.7379189,0"
"8.2391989,51.7370352,0"
"8.2391775,51.7362047,0"
"8.2391989,51.7370352,0"
"8.240186,51.7370419,0"
"8.240819,51.7370684,0"
"8.2409692,51.7374139,0"
"8.2411194,51.7374671,0"
"8.2402289,51.7372611,0"
"8.240186,51.7370419,0"
"8.2390273,51.7416128,0"
"8.2387483,51.7412141,0"
"8.2386303,51.740882,0"
"8.2386088,51.7406029,0"
"8.2390165,51.7379189,0"
"8.240937,51.7410481,0"
"8.239911,51.7413096,0"
"8.2390273,51.7416128,0"
"8.239911,51.7413096,0"
"8.2394593,51.7404562,0"
"8.2394242,51.7401047,0"
"8.2386947,51.7400781,0"
"8.2399178,51.7386563,0"
"8.2393491,51.7386563,0"
"8.2388985,51.7386497,0"
"8.2388985,51.7386497,0"
"8.2378256,51.7386231,0"
"8.2379329,51.7380385,0"
"8.2376862,51.7380451,0"
"8.2378149,51.7385102,0"
"8.237021,51.7384238,0"
"8.236388,51.73855,0"
"8.2355511,51.7387427,0"
"8.2367098,51.7392011,0"
"8.236388,51.73855,0"
"8.2367098,51.7392011,0"
"8.2368493,51.7392543,0"
"8.2374823,51.740696,0"
"8.2377934,51.7412939,0"
"8.2370746,51.7414267,0"
"8.2367635,51.7408288,0"
"8.2375038,51.740696,0"
"8.2374501,51.7420579,0"
"8.2370746,51.7414267,0"
"8.2374501,51.7420579,0"
"8.2383192,51.7418386,0"
"8.2390273,51.7416128,0"
"8.2376647,51.742968,0"
"8.2374501,51.7420579,0"
"8.2416129,51.7450672,0"
"8.2431793,51.7426358,0"
"8.2445097,51.7405564,0"
"8.241865,51.7447732,0"
"8.2439303,51.7446885,0"
"8.2443058,51.7446819,0"
"8.2418489,51.7453611,0"
"8.2417497,51.745117,0"
"8.2416129,51.7450672,0"
"8.241865,51.7447732,0"
"8.2416129,51.7450672,0"
"8.2452446,51.7450871,0"
"8.2443595,51.7452964,0"
"8.2437104,51.7454392,0"
"8.2429165,51.7455289,0"
"8.2419455,51.7455986,0"
"8.2418489,51.7453611,0"
"8.2452446,51.7450871,0"
"8.2452124,51.7447284,0"
"8.2452124,51.7441571,0"
"8.2452339,51.7438947,0"
"8.2429862,51.7439977,0"
"8.2428333,51.7442086,0"
"8.2427019,51.7444394,0"
"8.2425892,51.7447483,0"
"8.2444292,51.7435559,0"
"8.2443702,51.7435592,0"
"8.2441208,51.7435941,0"
"8.2441141,51.7439462,0"
"8.2451481,51.7428152,0"
"8.243807,51.7429148,0"
"8.2436943,51.7430045,0"
"8.2429862,51.7439977,0"
"8.2444882,51.7406162,0"
"8.2447243,51.740696,0"
"8.2448101,51.740862,0"
"8.2451481,51.7428152,0"
"8.2452339,51.7438947,0"
"8.2478678,51.7419516,0"
"8.2471383,51.7419383,0"
"8.2465267,51.7420114,0"
"8.2450354,51.7421907,0"
"8.2477713,51.7429148,0"
"8.2473931,51.7419499,0"
"8.2489032,51.7338493,0"
"8.2489568,51.733939,0"
"8.2489407,51.7342712,0"
"8.2491231,51.7348094,0"
"8.2493055,51.7351748,0"
"8.2493806,51.7352878,0"
"8.2444882,51.7348592,0"
"8.2449067,51.7345403,0"
"8.2455075,51.7343709,0"
"8.2467091,51.7341184,0"
"8.2474923,51.7339822,0"
"8.2486564,51.7338161,0"
"8.2488334,51.733826,0"
"8.2489032,51.7338493,0"
"8.2431257,51.7355037,0"
"8.243587,51.7352712,0"
"8.2442844,51.734939,0"
"8.2444882,51.7348592,0"
"8.2489032,51.7338493,0"
"8.2491338,51.7330087,0"
"8.2492518,51.7323709,0"
"8.2493699,51.7322512,0"
"8.2497132,51.7315469,0"
"8.2504964,51.7305036,0"
"8.2516229,51.728962,0"
"8.2527816,51.7289354,0"
"8.2516229,51.728962,0"
"8.2516229,51.728962,0"
"8.2524276,51.7277924,0"
"8.2524812,51.7273604,0"
"8.2523739,51.7264899,0"
"8.25261,51.7260047,0"
"8.2530069,51.7254266,0"
"8.2531786,51.7250411,0"
"8.2533181,51.7243632,0"
"8.2536936,51.7227615,0"
"8.2538545,51.72217,0"
"8.2544124,51.721738,0"
"8.2557535,51.7207809,0"
"8.2578778,51.7199435,0"
"8.2607746,51.7188933,0"
"8.261354,51.7185078,0"
"8.2629848,51.7188933,0"
"8.2629848,51.7188933,0"
"8.2645297,51.7187869,0"
"8.2621908,51.7177235,0"
"8.2645297,51.7187869,0"
"8.2621908,51.7177235,0"
"8.2624269,51.7173778,0"
"8.2627273,51.716979,0"
"8.2628131,51.7166998,0"
"8.2628345,51.7162478,0"
"8.2627702,51.7157958,0"
"8.2431696,51.7354653,0"
"8.2422245,51.7349888,0"
"8.2410443,51.7344041,0"
"8.2390594,51.7336599,0"
"8.2368279,51.7330752,0"
"8.2364416,51.7317595,0"
"8.2368279,51.7330752,0"
"8.2343602,51.732517,0"
"8.2278478,51.7308093,0"
"8.2491016,51.7347031,0"
"8.2488066,51.7347795,0"
"8.2485974,51.7349224,0"
"8.2483721,51.7349822,0"
"8.2481897,51.7350553,0"
"8.2480717,51.7350685,0"
"8.2479644,51.7350918,0"
"8.2477927,51.7350951,0"
"8.2474655,51.7350818,0"
"8.2471812,51.7350752,0"
"8.2469666,51.734929,0"
"8.2413876,51.7359589,0"
"8.2403684,51.7360951,0"
"8.2399768,51.7361482,0"
"8.2391775,51.7362047,0"
"8.2245755,51.7286031,0"
"8.224436,51.7291746,0"
"8.2244468,51.7294072,0"
"8.2245219,51.7296132,0"
"8.2247579,51.7298391,0"
"8.225112,51.7300318,0"
"8.2256484,51.7302312,0"
"8.2278478,51.7308093,0"
"8.2226443,51.7262971,0"
"8.2245755,51.7286031,0"
"8.2140183,51.7256193,0"
"8.2165611,51.7257256,0"
"8.2185888,51.7258585,0"
"8.2223439,51.726244,0"
"8.2226443,51.7262971,0"
"8.2140183,51.7256193,0"
"8.2122695,51.7253136,0"
"8.2103705,51.7249481,0"
"8.2099521,51.7249082,0"
"8.2097375,51.7248949,0"
"8.2094157,51.7248683,0"
"8.2091475,51.7247553,0"
"8.2073772,51.7252139,0"
"8.2055533,51.7256392,0"
"8.2042658,51.7258187,0"
"8.2027102,51.7259516,0"
"8.1984401,51.7262905,0"
"8.1984401,51.7265497,0"
"8.198365,51.7273139,0"
"8.2134604,51.7255262,0"
"8.2132673,51.725194,0"
"8.2131815,51.7246623,0"
"8.2130742,51.7242237,0"
"8.2127738,51.7236654,0"
"8.2276654,51.7559536,0"
"8.2277083,51.7554621,0"
"8.2277298,51.755223,0"
"8.2282233,51.7545721,0"
"8.2288456,51.7541205,0"
"8.2332873,51.7516498,0"
"8.2360125,51.748993,0"
"8.2388449,51.7471065,0"
"8.2407975,51.7458577,0"
"8.2416129,51.7450672,0"
"8.2366347,51.7527656,0"
"8.2359695,51.7506934,0"
"8.2356048,51.7494446,0"
"8.2472777,51.7514771,0"
"8.2457113,51.7515037,0"
"8.2447028,51.7514373,0"
"8.2434368,51.7512247,0"
"8.2422352,51.7508926,0"
"8.2415485,51.7509458,0"
"8.2398748,51.7508793,0"
"8.238802,51.750866,0"
"8.2359695,51.7506934,0"
"8.2596374,51.7520616,0"
"8.2590795,51.7520085,0"
"8.2573628,51.7516764,0"
"8.257041,51.753204,0"
"8.2555389,51.752925,0"
"8.252213,51.7518889,0"
"8.2514405,51.7517428,0"
"8.2506251,51.7516631,0"
"8.2474709,51.7519155,0"
"8.2472777,51.7514771,0"
"8.2515264,51.7512247,0"
"8.2514405,51.7517428,0"
"8.2478571,51.757149,0"
"8.2479215,51.75602,0"
"8.2478786,51.7538416,0"
"8.2479215,51.7527656,0"
"8.2474709,51.7519155,0"
"8.2494879,51.7569365,0"
"8.2478571,51.7570161,0"
"8.2478786,51.7576006,0"
"8.2478571,51.757149,0"
"8.2438874,51.7609608,0"
"8.2439518,51.7602702,0"
"8.243866,51.7573881,0"
"8.2478356,51.7573017,0"
"8.2336521,51.7576006,0"
"8.2361412,51.7570958,0"
"8.2402396,51.7570427,0"
"8.2424498,51.7573615,0"
"8.2431793,51.7573881,0"
"8.243866,51.7573881,0"
"8.243072,51.7646926,0"
"8.2425356,51.764613,0"
"8.2409906,51.7641349,0"
"8.2384372,51.7639622,0"
"8.2383594,51.7639489,0"
"8.2383138,51.7639091,0"
"8.2383084,51.7638161,0"
"8.2386088,51.7604296,0"
"8.2386303,51.7600577,0"
"8.2384801,51.7579326,0"
"8.238309,51.7570733,0"
"8.2322698,51.7692803,0"
"8.2322716,51.7692174,0"
"8.232412,51.7691975,0"
"8.2327317,51.7691395,0"
"8.2329264,51.7691171,0"
"8.2330237,51.7691159,0"
"8.2330915,51.769113,0"
"8.2339304,51.7692047,0"
"8.2347478,51.7693263,0"
"8.2364255,51.7695313,0"
"8.2375949,51.7696666,0"
"8.2381582,51.7697326,0"
"8.2384398,51.7697788,0"
"8.2387241,51.769845,0"
"8.2391533,51.7699546,0"
"8.2393988,51.7700226,0"
"8.2396227,51.7700541,0"
"8.2398159,51.7700591,0"
"8.2401458,51.7700351,0"
"8.2405173,51.7699948,0"
"8.2410148,51.7699413,0"
"8.2409947,51.7691064,0"
"8.2410121,51.768703,0"
"8.240996,51.7684424,0"
"8.2409317,51.7681726,0"
"8.240878,51.7679349,0"
"8.2408593,51.7677542,0"
"8.2408727,51.7676799,0"
"8.2409156,51.7674016,0"
"8.2401269,51.7673984,0"
"8.2395261,51.7673984,0"
"8.2394081,51.7673984,0"
"8.2391935,51.7673884,0"
"8.239156,51.767317,0"
"8.2391506,51.7672323,0"
"8.2390111,51.7666182,0"
"8.2389896,51.7662497,0"
"8.2390755,51.7659957,0"
"8.2391237,51.765745,0"
"8.2393464,51.7648968,0"
"8.2394631,51.7644494,0"
"8.2395476,51.7640452,0"
"8.2769537,51.7425229,0"
"8.2736063,51.7415397,0"
"8.2716546,51.741271,0"
"8.2705164,51.7408753,0"
"8.2690144,51.7405564,0"
"8.2674694,51.740211,0"
"8.261472,51.7392875,0"
"8.2913518,51.7430543,0"
"8.2906008,51.7428949,0"
"8.2901502,51.742669,0"
"8.2896566,51.7426292,0"
"8.2885623,51.7425362,0"
"8.2880259,51.7425627,0"
"8.2861805,51.7429879,0"
"8.2837343,51.7431872,0"
"8.2826614,51.7433732,0"
"8.2819104,51.7435459,0"
"8.2813311,51.7438117,0"
"8.2786274,51.7426956,0"
"8.2769537,51.7425229,0"
"8.2913518,51.7430543,0"
"8.2939911,51.7411145,0"
"8.2959008,51.7372478,0"
"8.2991409,51.7330752,0"
"8.2994628,51.7330087,0"
"8.3096552,51.7408355,0"
"8.3060503,51.7400648,0"
"8.3055568,51.7397193,0"
"8.3051705,51.7392543,0"
"8.3050847,51.7387494,0"
"8.3052993,51.7384437,0"
"8.3053207,51.7379521,0"
"8.3058143,51.735414,0"
"8.3047199,51.7350818,0"
"8.3038831,51.7347762,0"
"8.3032608,51.7341649,0"
"8.3025956,51.7337795,0"
"8.300128,51.7332081,0"
"8.2994628,51.7330087,0"
"8.2966089,51.7321316,0"
"8.297832,51.7322512,0"
